Handle,Command,Body HTML
two-way-fan-coil-valve-1-2-in-sweat-1-0-cv-0-9-kvs,UPDATE,"<p>The VU52S2002 is a fan coil valve from Resideo (Honeywell Home), 1/2 in sweat, 1.0 Cv, normally open.</p><p>A fan coil valve is what gives one terminal unit its own control. The room thermostat opens the valve, water reaches the coil, the fan does the rest — and the rooms that are satisfied stop drawing water instead of being tempered by a central mixing decision made for the whole building.</p><p><strong>Normally Open.</strong> With no power at the actuator the valve sits open. That is the fail-safe choice on heating: a dead actuator leaves the coil warm rather than letting a space freeze.</p><p><strong>VU52 is normally open and VU53 is normally closed.</strong> The two look alike and carry the same Cv; swapping one for the other inverts what the zone does when the actuator loses power. Check which one came out.</p><p><strong>The actuator is sold separately.</strong> This part number is the valve body alone. A body without an actuator does nothing, so order the pair unless you are reusing one that is already on the wall.</p><p>Flow capacity 1.0 Cv, quick opening characteristic, 50 psi close-off. Rated for chilled or hot water with up to 60% glycol.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU52S2002/U</li><li><strong>Type:</strong> Fan coil valve</li><li><strong>Body pattern:</strong> Two-way, Straight-through</li><li><strong>Valve action:</strong> Normally Open</li><li><strong>Pipe size:</strong> 1/2 in</li><li><strong>Connection:</strong> Sweat</li><li><strong>Flow capacity:</strong> 1.0 Cv</li><li><strong>Flow characteristic:</strong> Quick Opening</li><li><strong>Close-off pressure:</strong> 50 psi</li><li><strong>Controlled fluid:</strong> Chilled or hot water with up to 60% Glycol</li><li><strong>Body material:</strong> Brass</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267824033</li><li><strong>Category:</strong> Fan Coil Zone Valves</li></ul>"
two-way-fan-coil-valve-1-2-in-sweat-2-5-cv-2-1-kvs,UPDATE,"<p>The VU52S2010 is a fan coil valve from Resideo (Honeywell Home), 1/2 in sweat, 2.4 Cv, normally open.</p><p>A fan coil valve is what gives one terminal unit its own control. The room thermostat opens the valve, water reaches the coil, the fan does the rest — and the rooms that are satisfied stop drawing water instead of being tempered by a central mixing decision made for the whole building.</p><p><strong>Normally Open.</strong> With no power at the actuator the valve sits open. That is the fail-safe choice on heating: a dead actuator leaves the coil warm rather than letting a space freeze.</p><p><strong>VU52 is normally open and VU53 is normally closed.</strong> The two look alike and carry the same Cv; swapping one for the other inverts what the zone does when the actuator loses power. Check which one came out.</p><p><strong>The actuator is sold separately.</strong> This part number is the valve body alone. A body without an actuator does nothing, so order the pair unless you are reusing one that is already on the wall.</p><p>Flow capacity 2.4 Cv, quick opening characteristic, 30 psi close-off. Rated for chilled or hot water with up to 60% glycol.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU52S2010/U</li><li><strong>Type:</strong> Fan coil valve</li><li><strong>Body pattern:</strong> Two-way, Straight-through</li><li><strong>Valve action:</strong> Normally Open</li><li><strong>Pipe size:</strong> 1/2 in</li><li><strong>Connection:</strong> Sweat</li><li><strong>Flow capacity:</strong> 2.4 Cv</li><li><strong>Flow characteristic:</strong> Quick Opening</li><li><strong>Close-off pressure:</strong> 30 psi</li><li><strong>Controlled fluid:</strong> Chilled or hot water with up to 60% Glycol</li><li><strong>Body material:</strong> Brass</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267824040</li><li><strong>Category:</strong> Fan Coil Zone Valves</li></ul>"
two-way-fan-coil-valve-1-2-in-sweat-3-5-cv-3-0-kvs,UPDATE,"<p>The VU52S2028 is a fan coil valve from Resideo (Honeywell Home), 1/2 in sweat, 3.5 Cv, normally open.</p><p>A fan coil valve is what gives one terminal unit its own control. The room thermostat opens the valve, water reaches the coil, the fan does the rest — and the rooms that are satisfied stop drawing water instead of being tempered by a central mixing decision made for the whole building.</p><p><strong>Normally Open.</strong> With no power at the actuator the valve sits open. That is the fail-safe choice on heating: a dead actuator leaves the coil warm rather than letting a space freeze.</p><p><strong>VU52 is normally open and VU53 is normally closed.</strong> The two look alike and carry the same Cv; swapping one for the other inverts what the zone does when the actuator loses power. Check which one came out.</p><p><strong>The actuator is sold separately.</strong> This part number is the valve body alone. A body without an actuator does nothing, so order the pair unless you are reusing one that is already on the wall.</p><p>Flow capacity 3.5 Cv, quick opening characteristic, 20 psi close-off. Rated for chilled or hot water with up to 60% glycol.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU52S2028/U</li><li><strong>Type:</strong> Fan coil valve</li><li><strong>Body pattern:</strong> Two-way, Straight-through</li><li><strong>Valve action:</strong> Normally Open</li><li><strong>Pipe size:</strong> 1/2 in</li><li><strong>Connection:</strong> Sweat</li><li><strong>Flow capacity:</strong> 3.5 Cv</li><li><strong>Flow characteristic:</strong> Quick Opening</li><li><strong>Close-off pressure:</strong> 20 psi</li><li><strong>Controlled fluid:</strong> Chilled or hot water with up to 60% Glycol</li><li><strong>Body material:</strong> Brass</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267824057</li><li><strong>Category:</strong> Fan Coil Zone Valves</li></ul>"
two-way-fan-coil-valve-1-2-in-npt-3-5-cv-3-0-kvs-hone-vu53n1009-u,UPDATE,"<p>The VU53N1009 is a fan coil valve from Resideo (Honeywell Home), 1/2 in female NPT, 3.5 Cv, normally closed.</p><p>A fan coil valve is what gives one terminal unit its own control. The room thermostat opens the valve, water reaches the coil, the fan does the rest — and the rooms that are satisfied stop drawing water instead of being tempered by a central mixing decision made for the whole building.</p><p><strong>Normally Closed.</strong> With no power at the actuator the valve sits shut. That is the right choice where an unpowered valve must not pass water — chilled water in a space where an open coil would sweat, or any system where flow costs money.</p><p><strong>VU52 is normally open and VU53 is normally closed.</strong> The two look alike and carry the same Cv; swapping one for the other inverts what the zone does when the actuator loses power. Check which one came out.</p><p><strong>The actuator is sold separately.</strong> This part number is the valve body alone. A body without an actuator does nothing, so order the pair unless you are reusing one that is already on the wall.</p><p>Flow capacity 3.5 Cv, quick opening characteristic, 20 psi close-off. Rated for chilled or hot water with up to 60% glycol.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU53N1009/U</li><li><strong>Type:</strong> Fan coil valve</li><li><strong>Body pattern:</strong> Two-way, Straight-through</li><li><strong>Valve action:</strong> Normally Closed</li><li><strong>Pipe size:</strong> 1/2 in</li><li><strong>Connection:</strong> Female NPT</li><li><strong>Flow capacity:</strong> 3.5 Cv</li><li><strong>Flow characteristic:</strong> Quick Opening</li><li><strong>Close-off pressure:</strong> 20 psi</li><li><strong>Controlled fluid:</strong> Chilled or hot water with up to 60% Glycol</li><li><strong>Body material:</strong> Brass</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267821018</li><li><strong>Category:</strong> Fan Coil Zone Valves</li></ul>"
two-way-fan-coil-valve-1-2-in-sweat-1-0-cv-0-9-kvs-hone-vu53s2018-u,UPDATE,"<p>The VU53S2018 is a fan coil valve from Resideo (Honeywell Home), 1/2 in sweat, 1.0 Cv, normally closed.</p><p>A fan coil valve is what gives one terminal unit its own control. The room thermostat opens the valve, water reaches the coil, the fan does the rest — and the rooms that are satisfied stop drawing water instead of being tempered by a central mixing decision made for the whole building.</p><p><strong>Normally Closed.</strong> With no power at the actuator the valve sits shut. That is the right choice where an unpowered valve must not pass water — chilled water in a space where an open coil would sweat, or any system where flow costs money.</p><p><strong>VU52 is normally open and VU53 is normally closed.</strong> The two look alike and carry the same Cv; swapping one for the other inverts what the zone does when the actuator loses power. Check which one came out.</p><p><strong>The actuator is sold separately.</strong> This part number is the valve body alone. A body without an actuator does nothing, so order the pair unless you are reusing one that is already on the wall.</p><p>Flow capacity 1.0 Cv, quick opening characteristic, 50 psi close-off. Rated for chilled or hot water with up to 60% glycol.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU53S2018/U</li><li><strong>Type:</strong> Fan coil valve</li><li><strong>Body pattern:</strong> Two-way, Straight-through</li><li><strong>Valve action:</strong> Normally Closed</li><li><strong>Pipe size:</strong> 1/2 in</li><li><strong>Connection:</strong> Sweat</li><li><strong>Flow capacity:</strong> 1.0 Cv</li><li><strong>Flow characteristic:</strong> Quick Opening</li><li><strong>Close-off pressure:</strong> 50 psi</li><li><strong>Controlled fluid:</strong> Chilled or hot water with up to 60% Glycol</li><li><strong>Body material:</strong> Brass</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267823951</li><li><strong>Category:</strong> Fan Coil Zone Valves</li></ul>"
two-way-fan-coil-valve-1-2-in-sweat-3-5-cv-3-0-kvs-hone-vu53s2034-u,UPDATE,"<p>The VU53S2034 is a fan coil valve from Resideo (Honeywell Home), 1/2 in sweat, 3.5 Cv, normally closed.</p><p>A fan coil valve is what gives one terminal unit its own control. The room thermostat opens the valve, water reaches the coil, the fan does the rest — and the rooms that are satisfied stop drawing water instead of being tempered by a central mixing decision made for the whole building.</p><p><strong>Normally Closed.</strong> With no power at the actuator the valve sits shut. That is the right choice where an unpowered valve must not pass water — chilled water in a space where an open coil would sweat, or any system where flow costs money.</p><p><strong>VU52 is normally open and VU53 is normally closed.</strong> The two look alike and carry the same Cv; swapping one for the other inverts what the zone does when the actuator loses power. Check which one came out.</p><p><strong>The actuator is sold separately.</strong> This part number is the valve body alone. A body without an actuator does nothing, so order the pair unless you are reusing one that is already on the wall.</p><p>Flow capacity 3.5 Cv, quick opening characteristic, 20 psi close-off. Rated for chilled or hot water with up to 60% glycol.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU53S2034/U</li><li><strong>Type:</strong> Fan coil valve</li><li><strong>Body pattern:</strong> Two-way, Straight-through</li><li><strong>Valve action:</strong> Normally Closed</li><li><strong>Pipe size:</strong> 1/2 in</li><li><strong>Connection:</strong> Sweat</li><li><strong>Flow capacity:</strong> 3.5 Cv</li><li><strong>Flow characteristic:</strong> Quick Opening</li><li><strong>Close-off pressure:</strong> 20 psi</li><li><strong>Controlled fluid:</strong> Chilled or hot water with up to 60% Glycol</li><li><strong>Body material:</strong> Brass</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267823975</li><li><strong>Category:</strong> Fan Coil Zone Valves</li></ul>"
three-way-fan-coil-valve-1-2-in-sweat-4-0-cv-3-4-kvs,UPDATE,"<p>The VU54S2008 is a fan coil valve from Resideo (Honeywell Home), 1/2 in sweat, 4.0 Cv, three-way diverting.</p><p>A fan coil valve is what gives one terminal unit its own control. The room thermostat opens the valve, water reaches the coil, the fan does the rest — and the rooms that are satisfied stop drawing water instead of being tempered by a central mixing decision made for the whole building.</p><p><strong>Three-way, A-AB-B.</strong> Instead of stopping flow when the coil is satisfied, it diverts the water past the coil and back to the return. That keeps the loop flowing and the pump loaded no matter how many zones are calling — which is what a constant-flow system needs and what a two-way valve cannot do.</p><p><strong>The actuator is sold separately.</strong> This part number is the valve body alone. A body without an actuator does nothing, so order the pair unless you are reusing one that is already on the wall.</p><p>Flow capacity 4.0 Cv, quick opening characteristic, 20 psi close-off. Rated for chilled or hot water with up to 60% glycol.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VU54S2008/U</li><li><strong>Type:</strong> Fan coil valve</li><li><strong>Body pattern:</strong> Three-way A-AB-B</li><li><strong>Valve action:</strong> Diverting</li><li><strong>Pipe size:</strong> 1/2 in</li><li><strong>Connection:</strong> Sweat</li><li><strong>Flow capacity:</strong> 4.0 Cv</li><li><strong>Flow characteristic:</strong> Quick Opening</li><li><strong>Close-off pressure:</strong> 20 psi</li><li><strong>Controlled fluid:</strong> Chilled or hot water with up to 60% Glycol</li><li><strong>Body material:</strong> Brass</li><li><strong>Actuator:</strong> Sold separately</li><li><strong>UPC:</strong> 085267824002</li><li><strong>Category:</strong> Fan Coil Zone Valves</li></ul>"
l5-wifi-actuator-with-1-in-npt-ball-valve,UPDATE,"<p>The VWS02Y-1 is an L5 Wi-Fi shutoff valve from Resideo (Honeywell Home), 1 in NPT lead-free ball valve with actuator.</p><p>Water damage is the claim that does not need a flood. A supply line that weeps behind a wall, a water heater that lets go while the house is empty, a washing machine hose at the end of its life — all of it runs until somebody notices, and the cost is the drying and the rebuild rather than the water.</p><p>This is the part that ends it. The actuator drives a full-port ball valve on the main; when the sensor finds water, or when you close it from the app, the supply stops. A detector tells you there is a leak. A valve stops it while you are in another state.</p><p>Size it to the main, not to the fixture — this one is <strong>1 in NPT</strong>. The valve is <strong>lead-free</strong> because it sits in potable supply.</p><p>In the box: L5 actuator, lead-free ball valve, power supply adapter, actuator to ball valve metal clip, 5 ft water leak detector cable.</p><p>Mount orientation is free, which matters where the main enters at an awkward angle.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VWS02Y-1</li><li><strong>Type:</strong> Wi-Fi water shutoff valve</li><li><strong>Pipe size:</strong> 1 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Valve type:</strong> Ball Valve</li><li><strong>Power:</strong> 100 to 240 V</li><li><strong>Fluid temperature:</strong> 36 °F to 149 °F</li><li><strong>Includes:</strong> L5 Actuator, Lead-free Ball Valve, Power Supply Adapter, Actuator to Ball Valve Metal Clip, 5 ft Water Leak Detector Cable</li><li><strong>UPC:</strong> 194159007925</li><li><strong>Category:</strong> Leak Detection Valves</li></ul>"
l5-wifi-actuator-with-1-2-in-npt-ball-valve,UPDATE,"<p>The VWS02Y-1/2 is an L5 Wi-Fi shutoff valve from Resideo (Honeywell Home), 1/2 in NPT lead-free ball valve with actuator.</p><p>Water damage is the claim that does not need a flood. A supply line that weeps behind a wall, a water heater that lets go while the house is empty, a washing machine hose at the end of its life — all of it runs until somebody notices, and the cost is the drying and the rebuild rather than the water.</p><p>This is the part that ends it. The actuator drives a full-port ball valve on the main; when the sensor finds water, or when you close it from the app, the supply stops. A detector tells you there is a leak. A valve stops it while you are in another state.</p><p>Size it to the main, not to the fixture — this one is <strong>1/2 in NPT</strong>. The valve is <strong>lead-free</strong> because it sits in potable supply.</p><p>In the box: L5 actuator, lead-free ball valve, power supply adapter, actuator to ball valve metal clip, 5 ft water leak detector cable.</p><p>Mount orientation is free, which matters where the main enters at an awkward angle.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VWS02Y-1/2</li><li><strong>Type:</strong> Wi-Fi water shutoff valve</li><li><strong>Pipe size:</strong> 1/2 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Valve type:</strong> Ball Valve</li><li><strong>Power:</strong> 100 to 240 V</li><li><strong>Fluid temperature:</strong> 36 °F to 149 °F</li><li><strong>Includes:</strong> L5 Actuator, Lead-free Ball Valve, Power Supply Adapter, Actuator to Ball Valve Metal Clip, 5 ft Water Leak Detector Cable</li><li><strong>UPC:</strong> 194159007901</li><li><strong>Category:</strong> Leak Detection Valves</li></ul>"
l5-wifi-actuator-with-1-1-4-in-npt-ball-valve,UPDATE,"<p>The VWS02Y-11/4 is an L5 Wi-Fi shutoff valve from Resideo (Honeywell Home), 1 1/4 in NPT lead-free ball valve with actuator.</p><p>Water damage is the claim that does not need a flood. A supply line that weeps behind a wall, a water heater that lets go while the house is empty, a washing machine hose at the end of its life — all of it runs until somebody notices, and the cost is the drying and the rebuild rather than the water.</p><p>This is the part that ends it. The actuator drives a full-port ball valve on the main; when the sensor finds water, or when you close it from the app, the supply stops. A detector tells you there is a leak. A valve stops it while you are in another state.</p><p>Size it to the main, not to the fixture — this one is <strong>1 1/4 in NPT</strong>. The valve is <strong>lead-free</strong> because it sits in potable supply.</p><p>In the box: L5 actuator, lead-free ball valve, power supply adapter, actuator to ball valve metal clip, 5 ft water leak detector cable.</p><p>Mount orientation is free, which matters where the main enters at an awkward angle.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VWS02Y-11/4</li><li><strong>Type:</strong> Wi-Fi water shutoff valve</li><li><strong>Pipe size:</strong> 1 1/4 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Valve type:</strong> Ball Valve</li><li><strong>Power:</strong> 100 to 240 V</li><li><strong>Fluid temperature:</strong> 36 °F to 149 °F</li><li><strong>Includes:</strong> L5 Actuator, Lead-free Ball Valve, Power Supply Adapter, Actuator to Ball Valve Metal Clip, 5 ft Water Leak Detector Cable</li><li><strong>UPC:</strong> 194159007932</li><li><strong>Category:</strong> Leak Detection Valves</li></ul>"
l5-wifi-actuator-with-3-4-in-npt-ball-valve,UPDATE,"<p>The VWS02Y-3/4 is an L5 Wi-Fi shutoff valve from Resideo (Honeywell Home), 3/4 in NPT lead-free ball valve with actuator.</p><p>Water damage is the claim that does not need a flood. A supply line that weeps behind a wall, a water heater that lets go while the house is empty, a washing machine hose at the end of its life — all of it runs until somebody notices, and the cost is the drying and the rebuild rather than the water.</p><p>This is the part that ends it. The actuator drives a full-port ball valve on the main; when the sensor finds water, or when you close it from the app, the supply stops. A detector tells you there is a leak. A valve stops it while you are in another state.</p><p>Size it to the main, not to the fixture — this one is <strong>3/4 in NPT</strong>. The valve is <strong>lead-free</strong> because it sits in potable supply.</p><p>In the box: L5 actuator, lead-free ball valve, power supply adapter, actuator to ball valve metal clip, 5 ft water leak detector cable.</p><p>Mount orientation is free, which matters where the main enters at an awkward angle.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> VWS02Y-3/4</li><li><strong>Type:</strong> Wi-Fi water shutoff valve</li><li><strong>Pipe size:</strong> 3/4 in</li><li><strong>Connection:</strong> NPT</li><li><strong>Valve type:</strong> Ball Valve</li><li><strong>Power:</strong> 100 to 240 V</li><li><strong>Fluid temperature:</strong> 36 °F to 149 °F</li><li><strong>Includes:</strong> L5 Actuator, Lead-free Ball Valve, Power Supply Adapter, Actuator to Ball Valve Metal Clip, 5 ft Water Leak Detector Cable</li><li><strong>UPC:</strong> 194159007918</li><li><strong>Category:</strong> Leak Detection Valves</li></ul>"
cable-sensor-for-l1-wifi-water-leak-and-freeze-detector,UPDATE,"<p>The WLD3CABLE is a cable sensor for the L1 Wi-Fi water leak and freeze detector from Resideo (Honeywell Home).</p><p>A detector only senses where it sits. The cable sensor turns a point into a line: run it along the base of a water heater, behind a washing machine or under a sink, and any part of that run finding water is a detection.</p><p>Cables chain together, so the sensing area extends as far as the layout needs.</p><p>Goes with: <a href=""/products/l1-wifi-water-leak-and-freeze-detector-and-sensor-cable"">CHW3610W8001</a>, <a href=""/products/water-leak-detector-and-cable-sensor-with-3-aa-batteries"">CHW3610W1001</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> WLD3CABLE</li><li><strong>Type:</strong> Cable sensor</li><li><strong>Used with:</strong> L1 Wi-Fi water leak and freeze detector</li><li><strong>UPC:</strong> 194159013674</li><li><strong>Category:</strong> Leak Detection Valves</li></ul>"
thermostat-with-air-sensor-and-equipment-module,UPDATE,"<p>The YTH6320R1001 is a programmable thermostat from Resideo (Honeywell Home), supplied as a kit.</p><p>A programmable thermostat pays for itself on the hours nobody is home. Setting back eight degrees for the working day and again overnight is the single largest saving available on an existing system, and it only happens reliably when the schedule does it instead of a person.</p><p>The failure mode of a programmable stat is being left on permanent hold. If the schedule is going to be overridden within a week, a non-programmable stat does the same job with fewer buttons — and that is an honest recommendation, not a smaller sale.</p><p>This version ships as a kit with the sensor and equipment module, so the wireless system is commissioned as a matched set.</p><p>Goes with: <a href=""/products/return-duct-backup-control-of-non-zoned-redlink-enabled"">C7735A1000</a>, <a href=""/products/focuspro-6000-5-1-1-programmable-wireless-thermostat"">TH6320R1004</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> YTH6320R1001/U</li><li><strong>Type:</strong> Programmable thermostat</li><li><strong>Stages:</strong> Up to 3 Heat / 2 Cool Heat Pump or Up to 2 Heat / 2 Cool Conventional</li><li><strong>Application:</strong> Gas, oil, electric, heat pump, forced warm air, hot water, steam or gravity</li><li><strong>UPC:</strong> 085267329408</li><li><strong>Category:</strong> Thermostats</li></ul>"
prestige-iaq-kit-plus-wireless-outdoor-sensor,UPDATE,"<p>The YTHX9421R5101WW is a Prestige thermostat from Resideo (Honeywell Home), supplied as a kit, Up to 4 Heat/2 Cool Heat Pumps; Up to 3 Heat/2 Cool Conventional Systems.</p><p>A thermostat earns its price on the equipment it can drive properly, not on the screen. Multi-stage heating, a heat pump with auxiliary, humidification and ventilation are all decisions the thermostat makes or fails to make; a stat that can only switch one stage runs two-stage equipment as though it were single-stage and throws away the efficiency that was paid for.</p><p>This one drives <strong>Up to 4 Heat/2 Cool Heat Pumps; Up to 3 Heat/2 Cool Conventional Systems</strong>. Check that against the equipment before ordering — it is the specification that decides whether the install works, and the one most often skipped in favor of the feature list.</p><p><strong>RedLINK</strong> is what lets it work with wireless sensors, outdoor sensors and equipment modules without pulling wire for each one. On a retrofit that is the difference between a thermostat swap and opening walls.</p><p>The kit version ships with the parts the system needs to be commissioned together rather than sourced separately and hoped to match.</p><p>Used with: RedLINK™ accessories.</p><p>Goes with: <a href=""/products/2-wire-iaq-high-definition-color-touchscreen-white-front-white-side-thermostat-with-redlink-technology"">THX9421R5021WW</a>, <a href=""/products/prestige-2-wire-iaq-equipment-interface-module"">THM5421R1021</a>, <a href=""/products/c7089r1013-redlink-outdoor-temperature-and-humidity-sensor"">C7089R1013</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> YTHX9421R5101WW/U</li><li><strong>Type:</strong> Prestige thermostat kit</li><li><strong>Stages:</strong> Up to 4 Heat/2 Cool Heat Pumps; Up to 3 Heat/2 Cool Conventional Systems</li><li><strong>Supply voltage:</strong> 18 to 30 Vac</li><li><strong>System switch:</strong> HEAT-OFF-COOL-AUTO-EM.HEAT</li><li><strong>Application:</strong> Up to 3 Heat/2 Cool Conventional Systems; Up to 4 Heat/2 Cool Heat Pumps</li><li><strong>Used with:</strong> RedLINK™ accessories</li><li><strong>Dimensions:</strong> 3 1/2 in High, 4 1/2 in Wide, 7/8 in Deep</li><li><strong>UPC:</strong> 085267025850</li><li><strong>Shipping weight:</strong> 5.0 lb</li><li><strong>Category:</strong> Thermostats</li></ul>"
prestige-2-wire-iaq-kit-with-high-definition-color-touchscreen-white-front-white-sides-thermostat-with-redlink-technology-and-sensors,UPDATE,"<p>The YTHX9421R7001WW is a Prestige thermostat from Resideo (Honeywell Home), supplied as a kit, Up to 4 Heat/2 Cool Heat Pumps; Up to 3 Heat/2 Cool Conventional Systems.</p><p>A thermostat earns its price on the equipment it can drive properly, not on the screen. Multi-stage heating, a heat pump with auxiliary, humidification and ventilation are all decisions the thermostat makes or fails to make; a stat that can only switch one stage runs two-stage equipment as though it were single-stage and throws away the efficiency that was paid for.</p><p>This one drives <strong>Up to 4 Heat/2 Cool Heat Pumps; Up to 3 Heat/2 Cool Conventional Systems</strong>. Check that against the equipment before ordering — it is the specification that decides whether the install works, and the one most often skipped in favor of the feature list.</p><p><strong>RedLINK</strong> is what lets it work with wireless sensors, outdoor sensors and equipment modules without pulling wire for each one. On a retrofit that is the difference between a thermostat swap and opening walls.</p><p>The kit version ships with the parts the system needs to be commissioned together rather than sourced separately and hoped to match.</p><p>Used with: RedLINK™ accessories.</p><p>Goes with: <a href=""/products/2-wire-iaq-high-definition-color-touchscreen-white-front-white-side-thermostat-with-redlink-technology"">THX9421R5021WW</a>, <a href=""/products/prestige-2-wire-iaq-equipment-interface-module"">THM5421R1021</a>, <a href=""/products/c7089r1013-redlink-outdoor-temperature-and-humidity-sensor"">C7089R1013</a>.</p><ul><li><strong>Brand:</strong> Resideo (Honeywell Home)</li><li><strong>Manufacturer Part #:</strong> YTHX9421R7001WW/U</li><li><strong>Type:</strong> Prestige thermostat kit</li><li><strong>Stages:</strong> Up to 4 Heat/2 Cool Heat Pumps; Up to 3 Heat/2 Cool Conventional Systems</li><li><strong>Supply voltage:</strong> 18 to 30 Vac</li><li><strong>System switch:</strong> HEAT-OFF-COOL-AUTO-EM.HEAT</li><li><strong>Application:</strong> Up to 3 Heat/2 Cool Conventional Systems; Up to 4 Heat/2 Cool Heat Pumps</li><li><strong>Used with:</strong> RedLINK™ accessories</li><li><strong>Dimensions:</strong> 3 1/2 in High, 4 1/2 in Wide, 7/8 in Deep</li><li><strong>UPC:</strong> 085267966276</li><li><strong>Category:</strong> Thermostats</li></ul>"
