sku,vendor,ptype,price,lb_loja,lb_fornecedor,usd_lb,teto_lb,handle,variant_id,product_id
GVLF-470-200-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,745.17,0.34,,2191.7,25.11,2-45-elbow-street-316-stainless-steel-press,44353402011751,7716757340263
GVLF-471-200-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,745.17,0.34,,2191.7,25.11,2-45-elbow-316-stainless-steel-press,44353402175591,7716757504103
GVLF-473-100.075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,744.5,0.34,,2189.7,25.09,1x3-4-tee-316-stainless-steel-press,44353402273895,7716757602407
HGRO-72800001,Hansgrohe,Pull-Out Faucets,744.3,5.0,,148.9,25.08,hansgrohe-talis-n-higharc-kitchen-faucet-o-style-2-spray-pull-down-1-75-gpm-in-chrome,44350772314215,7715458973799
GVLF-479-200.150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,744.04,0.5,,1488.1,25.07,2x1-1-2-female-adapter-316-stainless-steel-press,44353404567655,7716759830631
WATT-0122588,Watts,Backflow Preventers,742.75,11.1,,66.9,25.03,1-dual-check-valve-backflow-preventer-residential-fire-sprinkler-system,44353487863911,7716834934887
MPEX-1650030,MrPEX Systems,Non-Barrier Tubing,739.29,13.14,,56.3,24.91,mr-pex-1-x-300-white-potable-pex-a-tubing,44351001460839,7715597713511
JOMA-150-111G,Jomar,FIP Ball Valves,738.76,1.83,,403.7,24.9,4-fip-full-port-2-piece-threaded-connection-600-wog,44350834147431,7715488104551
BRIZ-88788-BL,Brizo,Hand Shower Sets,738.75,5.0,,147.8,24.9,brizo-vettis-h2okinetic-multi-function-slide-bar-handshower-matte-black,44350371102823,7715262496871
JOMA-150-121G,Jomar,Sweat Ball Valves,738.35,2.06,,358.4,24.88,4-sweat-full-port-2-piece-solder-connectiopn-600-wog,44350834573415,7715488464999
MILW-3622-21,Milwaukee Tools,Level & Square,736.72,0.95,,775.5,24.83,m12-green-cross-line-plumb-points-laser-kit,44350916624487,7715537682535
BLAN-443147,Blanco,Undermount Sinks,733.22,1.0,,733.2,24.71,quatrus-r15-28-single-bowl-kitchen-sink,44350341054567,7715249881191
DELT-51549-BL,Delta,Hand Shower Sets,728.19,2.0,,364.1,24.54,delta-universal-activtouch-hs-with-slide-bar-9s-matte-black,44350533894247,7715358572647
GROH-30.271GN0,Grohe,Pull-Out Faucets,727.49,5.0,,145.5,24.52,single-handle-pull-out-kitchen-faucet-dual-spray-1-75-gpm,44350725619815,7715432530023
BEAC-K42,BEACON MORRIS MESTEK INC,Kickspace Heaters,726.94,2.19,,331.9,24.5,twin-flo-iii-kickspace-heater-42-000-btuh-k42,44350333124711,7715246211175
WILK-1-375XLFT,Zurn Wilkins,Backflow Preventers,726.63,8.9,,81.6,24.49,1-375xl-reduced-pressure-principle-backflow-preventer-with-sae-flare-test-fitting,44353501233255,7716847124583
TACO-0015E3-SF4,Taco Comfort Solutions,Variable Speed Circulators,726.25,2.19,,331.6,24.47,0015e3e-series-vm1816-dy2-4s2w00-stainless-steel-ecm-high-efficiency-variable-speed-universal-115v-60-1,44353377763431,7716733812839
ELKA-ELGDULB3322WH0,Elkay,Undermount Sinks,726.03,1.0,,726.0,24.47,elkay-quartz-classic-33-x-19-x-10-equal-double-bowl-undermount-sink-with-aqua-divide-white,44350690426983,7715408969831
TACO-HLPE-1,Taco Comfort Solutions,Hot Water Recirculating Pumps,723.47,6.0,,120.6,24.38,hot-linkplus-e-ecm-high-efficiency-instant-hot-water-system,44353380843623,7716736335975
MPEX-3250600,MrPEX Systems,Manifolds (Radiant Heating),722.82,0.8,,903.5,24.36,6-branches-1-1-4-stainless-steel-manifold-assembly-w-flowmeter-and-ball-valve,44351003295847,7715599319143
HLNK-75107,HeatLink,Manifolds (Radiant Heating),722.36,0.8,,902.9,24.34,7-loop-1-1-4-ss-manifold-with-flow-meters,44350775722087,7715461726311
GVLF-70-600-EP-PNTD,Gruvlok,Gruvlok Fittings,722.21,0.52,,1388.9,24.34,6-slidelok-coupling-painted-gr-x-gr-epdm-green-red,44350736138343,7715441344615
VEGA-30715,Viega,Press Ball Valves,720.39,3.58,,201.2,24.28,2-x-2-megapressg-x-megapressg-125-psi-bronze-locking-handle-ball-valve-vega-30715,44353454178407,7716802265191
BURN-110089-01,US Boiler,US Boiler Parts,720.27,2.19,,328.9,24.27,fan-and-fan-gasket-6-pin-connector,44353435435111,7716785487975
DELT-T27967-SS,Delta,Pressure Balance Valve Trims,719.1,1.0,,719.1,24.23,delta-ara-angular-modern-monitor-17-series-valve-trim-with-6-setting-integrated-diverter-stainless,44350586945639,7715376955495
GVLF-479-100.125-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,718.69,0.34,,2113.8,24.22,1x1-1-4-female-adapter-316-stainless-steel-press,44353404338279,7716759601255
GVLF-479-100.150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,718.69,0.34,,2113.8,24.22,1x1-1-2-female-adapter-316-stainless-steel-press,44353404371047,7716759634023
MLWV-BA-475B-300,Milwaukee Valve,FIP Ball Valves,716.16,1.83,,391.3,24.13,3-fip-x-fip-brass-full-port-ball-valve-600-wog-rptfe-seat-chrome-plated-ball,44350951751783,7715565011047
GVLF-473-100.050-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,714.31,0.34,,2100.9,24.07,1x1-2-tee-316-stainless-steel-press,44353402241127,7716757569639
VEGA-20795,Viega,Press Fittings - Copper (CTS),713.69,0.8,,892.1,24.05,4-x-4-x-1-1-4-p-p-p-tee-reducing-propress,44353443430503,7716791910503
HGRO-04793670,Hansgrohe,Pull-Out Faucets,712.8,5.0,,142.6,24.02,hansgrohe-joleena-higharc-kitchen-faucet-2-spray-pull-down-1-75-gpm-in-matte-black,44350757273703,7715453894759
DAYT-DSE-23322-1,Dayton,Drop-In Sinks,712.5,1.0,,712.5,24.01,dayton-stainless-steel-33-x-22-x-8-1-16-1-hole-equal-double-bowl-drop-in-sink,44350519738471,7715347038311
SLOA-0335017,Sloan,Flush Valve Parts & Accessories,711.59,3.0,,237.2,23.98,eaf19a-sensor-asm-hrdw-w-o-click-eaf200,44351415877735,7715791962215
VEGA-20839,Viega,Press Fittings - Copper (CTS),710.14,0.5,,1420.3,23.93,4x4-p-fpt-female-adapter-propress,44353443954791,7716792434791
MILW-48-17-3070,Milwaukee Tools,Core Bits,707.19,2.0,,353.6,23.83,7-diamond-premium-wet-core-bit,44350920392807,7715541418087
HLNK-20905,HeatLink,Non-Barrier Tubing,706.97,13.14,,53.8,23.82,heatlink-1-2-x-1000-blue-print-on-white-purelink-plus-uv-stabilized-pex-a-tubing,44350774837351,7715461038183
GVLF-485-050-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,704.25,0.5,,1408.5,23.73,1-2-union-316-stainless-steel-press,44353404764263,7716760027239
GROH-32.2982433,Grohe,Pull-Out Faucets,700.14,5.0,,140.0,23.59,single-handle-pull-down-kitchen-faucet-triple-spray-1-75-gpm-in-matte-black,44350726340711,7715433152615
GROH-32.298DC3,Grohe,Pull-Out Faucets,700.14,5.0,,140.0,23.59,single-handle-pull-down-kitchen-faucet-triple-spray-1-75-gpm-in-grohe-supersteel,44350726373479,7715433185383
WILK-1-975XL3,Zurn Wilkins,Backflow Preventers,699.35,6.0,,116.6,23.57,1-975xl3-reduced-pressure-principle-backflow-preventer,44353501331559,7716847222887
GVLF-7074T-300-PNTD,Gruvlok,Gruvlok Fittings,699.22,2.0,,349.6,23.56,3-cap-painted-gr,44350745084007,7715447701607
MPEX-3810400,MrPEX Systems,Manifolds (Radiant Heating),697.41,0.8,,871.8,23.5,4-loop-composite-manifold-valve-flowmeter-complete-kit,44351004311655,7715600203879
HLNK-20328,HeatLink,Non-Barrier Tubing,695.33,13.14,,52.9,23.43,heatlink-1-x-300-blue-print-on-white-purelink-plus-uv-stabilized-pex-a-tubing,44350774706279,7715460907111
HGRO-15708001,Hansgrohe,Thermostatic Valve Trims,693.9,1.0,,693.9,23.38,hansgrohe-ecostat-e-thermostatic-trim-with-volume-control-and-diverter-in-chrome,44350758944871,7715454648423
HGRO-15714001,Hansgrohe,Thermostatic Valve Trims,693.9,5.0,,138.8,23.38,hansgrohe-ecostat-square-thermostatic-trim-with-volume-control-and-diverter-in-chrome,44350758977639,7715454681191
HGRO-15728001,Hansgrohe,Thermostatic Valve Trims,693.9,1.0,,693.9,23.38,hansgrohe-ecostat-classic-thermostatic-trim-with-volume-control-and-diverter-square-in-chrome,44350759207015,7715454877799
HGRO-15758001,Hansgrohe,Thermostatic Valve Trims,693.9,1.0,,693.9,23.38,hansgrohe-ecostat-s-thermostatic-trim-with-volume-control-and-diverter-in-chrome,44350760878183,7715455107175
DXVF-D35005522.191,DXV,Diverter Valves,693.6,3.0,,231.2,23.37,2-handle-thermostatic-rough-valve-with-2-way-diverter-non-shared-functions,44350686756967,7715405594727
MOUN-MT641-3,Mountain Plumbing Products,Hot & Cold Beverage Faucets,693.22,5.0,,138.6,23.36,little-gourmet-premium-hot-water-tank-dispenser-no-finish,44350998675559,7715595223143
FRAN-CUX11027,Franke,Undermount Sinks,692.78,1.0,,692.8,23.35,franke-cube-28-5-in-x-17-7-in-18-gauge-stainless-steel-undermount-single-bowl-kitchen-sink-cux11027,44350701830247,7715417227367
SLOA-3362110,Sloan,Hands-Free Faucets,688.35,5.0,,137.7,23.2,sloan-sensor-faucet-sf2150-4-bdm-cp-fct-ped-4-bat-commercial-grade-ada-compliant-electronic-sensor-activated-brass-pedestal-hand-washing-faucet-with-the-following-features-single-hole-in-polished-chro,44351421907047,7715795501159
BRIZ-65067LFPCECO,Brizo,Single-Hole Faucets,686.76,22.0,,31.2,23.14,brizo-allaria-single-handle-lavatory-faucet-chrome,44350368940135,7715261120615
MILW-2915-20,Milwaukee Tools,Hammer Drills (M18),683.91,7.34,,93.2,23.05,m18-fuel-1-1-8-sds-plus-rotary-hammer-w-one-key,44350915608679,7715536666727
GROH-32.6652433,Grohe,Pull-Out Faucets,683.07,5.0,,136.6,23.02,concetto-single-handle-pull-down-kitchen-faucet-dual-spray-1-75-gpm-in-matte-black,44350726570087,7715433349223
GROH-32.665DC3,Grohe,Pull-Out Faucets,683.07,5.0,,136.6,23.02,concetto-single-handle-pull-down-kitchen-faucet-dual-spray-1-75-gpm-in-grohe-supersteel,44350726602855,7715433381991
WILK-34-975XL3,Zurn Wilkins,Backflow Preventers,681.83,4.0,,170.5,22.98,3-4-975xl3-reduced-pressure-principle-backflow-preventer,44353501921383,7716847812711
DELT-551T-DST,Delta,Single-Hole Faucets,680.4,5.0,,136.1,22.93,delta-dryden-touch2o-bathroom-faucet-with-touchless-chrome,44350540218471,7715359948903
GROH-24.107EN0,Grohe,Thermostatic Valve Trims,680.4,1.0,,680.4,22.93,single-function-2-handle-thermostatic-valve-trim-in-grohe-brushed-nickel,44350722211943,7715429580903
T&SB-B-0605,T&S Brass & Bronze Works,Metering Faucets,679.88,5.0,,136.0,22.91,pot-filler-wall-mount-vacuum-breaker-stainless-steel-hose-self-closing-hook-nozzle,44353376419943,7716732469351
MOEN-7594EWBL,Moen,Touchless Faucets,678.04,5.0,,135.6,22.85,moen-arbor-touchless-single-handle-pull-down-sprayer-kitchen-faucet-with-motionsense-wave-in-matte-black,44350977966183,7715579625575
BRIZ-T60076-PN,Brizo,Thermostatic Valve Trims,676.51,1.0,,676.5,22.8,brizo-invari-tempassure-thermostatic-valve-only-trim-polished-nickel,44350375264359,7715266003047
COPT-050-KS,Mueller Streamline,Type K Soft,670.8,20.64,,32.5,22.61,1-2-x-60-copper-tube-k-soft,44351112609895,7715644506215
HGRO-75020821,Hansgrohe,Single-Hole Faucets,670.5,5.0,,134.1,22.6,hansgrohe-vivenis-single-hole-faucet-110-with-pop-up-drain-1-2-gpm-in-brushed-nickel,44350772740199,7715459334247
JOMA-600-06DSBL,Jomar,Butterfly Valves,670.46,1.8,,372.5,22.59,6-lug-style-epoxy-coated-ductile-iron-body-stainless-steel-disc,44350834999399,7715488858215
JOMA-600-06DSEL,Jomar,Butterfly Valves,670.46,2.0,,335.2,22.59,6-lug-style-epoxy-coated-ductile-iron-body-stainless-steel-disc-joma-600-06dsel,44350835064935,7715488923751
GROH-26.569A00,Grohe,Rain Heads,669.76,5.0,,134.0,22.57,310-mono-shower-head-12-1-spray-1-75-gpm-in-grohe-hard-graphite,44350722965607,7715430236263
NAVA-NP7DP2,NAVAC,Refrigeration Tools,667.83,5.5,,121.4,22.51,vacuum-pump-7-cfm-2-stage-a2l-refrigerant,44351182569575,7715666952295
SLOA-3362118,Sloan,Hands-Free Faucets,667.51,5.0,,133.5,22.5,sloan-sensor-faucet-sf2350-bdm-cp-fct-ped-battery-commercial-grade-ada-compliant-electronic-sensor-activated-brass-4-centerset-hand-washing-faucet-with-the-following-features-4-centers-in-polished-chr,44351421939815,7715795533927
GVLF-442-100-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,664.0,0.34,,1952.9,22.38,1-tee-316-stainless-steel-press,44353401356391,7716756684903
PEXG-PG803186,PexGun,Tools (Radiant Heating),661.88,2.19,,302.2,22.31,pexgun-galv-wire-50-pack,44351279857767,7715718365287
GROH-27.814EN1,Grohe,Single-Function Shower Heads,659.89,5.0,,132.0,22.24,210-shower-head-8-1-spray-1-75-gpm-in-grohe-brushed-nickel,44350724571239,7715431612519
GVLF-474-200.075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,657.64,0.34,,1934.2,22.16,2x3-4-fitting-reducer-316-stainless-steel-press,44353402765415,7716758093927
DXVF-D35005511.191,DXV,Volume Control Valves,657.6,0.9,,730.7,22.16,2-handle-thermostatic-rough-valve-with-volume-control,44350686724199,7715405561959
HGRO-15757001,Hansgrohe,Thermostatic Valve Trims,654.3,1.0,,654.3,22.05,hansgrohe-ecostat-s-thermostatic-trim-with-volume-control-in-chrome,44350760812647,7715455041639
GVLF-479-200-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,653.94,0.34,,1923.4,22.04,2-female-adapter-316-stainless-steel-press,44353404502119,7716759765095
MPEX-3250500,MrPEX Systems,Manifolds (Radiant Heating),652.83,0.8,,816.0,22.0,5-branches-1-1-4-stainless-steel-manifold-assembly-w-flowmeter-and-ball-valve,44351003263079,7715599286375
PRIE-P-118L08,"PRIER Products, Inc.",Hot & Cold Hydrants,648.71,3.5,,185.3,21.86,p-118l-8-single-handle-hot-cold-mixing-hydrant-satin-nickel-1-2-plain-copper-ends,44351284150375,7715720527975
VEGA-28670,Viega,Press Fittings - Gas,646.92,0.95,,681.0,21.8,4x4x4-p-p-p-tee-reducing-megapress-g,44353451982951,7716800135271
MILW-2479-20,Milwaukee Tools,Tube Cutters (M12),644.46,4.71,,136.8,21.72,m12-brushless-1-1-4-2-copper-tubing-cutter,44350913904743,7715534962791
WATT-0111764,Watts,Accessories,644.16,1.8,,357.9,21.71,air-gap-for-2-1-2-to-10-957-series,44353487765607,7716834836583
STIE-205311,Stiebel Eltron,Water Heater Connectors,643.5,0.52,,1237.5,21.69,wpm-hp-controller,44353372586087,7716728930407
MOEN-TS2202EPBL,Moen,Shower Trim Sets,643.22,5.0,,128.6,21.68,moen-doux-single-handle-eco-performance-posi-temp-shower-faucet-trim-kit-in-matte-black-valve-sold-separately,44350993006695,7715590766695
MILW-3469-20,Milwaukee Tools,Grinders & Cutoff Saws (M18),643.05,10.67,,60.3,21.67,m18-fuel-1-steel-pipe-cutter,44350916427879,7715537485927
GROH-27.478000,Grohe,Rain Heads,642.44,5.0,,128.5,21.65,grohe-rainshower-cosmopolitan-shower-head-starlight-chrome-1-spray-rain-spray-20-degree-swivel-ball-joint,44350723948647,7715431088231
DELT-T17467-BL,Delta,Tub-Shower Trim Sets,641.7,1.0,,641.7,21.63,delta-ara-monitor-17-series-h2okinetic-tub-shower-trim-matte-black,44350583341159,7715375382631
MILW-2929S-20,Milwaukee Tools,Band Saws (M18),641.44,0.73,,878.7,21.62,m18-fuel-deep-cut-dual-trigger-band-saw-w-one-key,44350915805287,7715536863335
MILW-2940-20,Milwaukee Tools,Transfer Pumps (M18),641.44,0.73,,878.7,21.62,m18-brushless-stick-transfer-pump,44350915870823,7715536928871
WATT-0383020,Watts,Relief Valves,640.58,2.32,,276.1,21.59,1-1-4-iron-boiler-pressure-relief-valve-30-psi-expanded-outlets,44353488650343,7716835197031
TOTO-T28S51E-CP,Toto,Hands-Free Faucets,640.23,5.0,,128.0,21.58,toto-standard-r-ecopower-0-5-gpm-touchless-bathroom-faucet-10-second-on-demand-flow-polished-chrome-t28s51e-cp,44353397817447,7716753244263
VEGA-28690,Viega,Press Fittings - Gas,636.42,0.95,,669.9,21.45,3-x-3-x-1-1-2-p-p-p-tee-reducing-megapress-g,44353452146791,7716800299111
MPEX-6114002,MrPEX Systems,Heat Transfer Products,634.0,2.04,,310.8,21.37,15-75-x-15-75-retropanel-turn-around-for-1-2-pex-tubing,44351042388071,7715607314535
BURN-109706-02,US Boiler,US Boiler Parts,632.22,2.19,,288.7,21.31,gas-cvrsn-nat-to-lp-7-9-section-0-2-000-ft-series-2e-hge,44353435140199,7716785193063
MUEL-01210500C,Mueller Streamline,Coated Line Sets,632.06,10.85,,58.3,21.3,3-4-x-1-x-50-uv-suction-line-only,44351181422695,7715666460775
VEGA-16035,Viega,Manifolds (Radiant Heating),631.1,9.53,,66.2,21.27,1-1-4-x-1-union-x-fpt-stainless-steel-7-port-heating-and-cooling-manifold-with-air-bleeder-shut-off-balancing-valve-and-supply-flow-meter-valve,44353439662183,7716789715047
MOUN-MT7100-NL/CPB,Mountain Plumbing Products,Lavatory Supply Kits,628.88,0.53,,1186.6,21.19,lavatory-supply-kit-contemporary-lever-handle-with-1-4-turn-ceramic-disc-cartridge-valve-mt5003l-nl-angle-p-trap-1-1-4-polished-chrome,44350998741095,7715595288679
HOLD-40-S-34-U,HoldRite,Water Heater Stands & Straps,627.36,18.0,,34.9,21.14,34-in-water-heater-stand,44350811013223,7715470671975
MILW-3697-22,Milwaukee Tools,Combo Kits (M18),627.24,0.73,,859.2,21.14,m18-fuel-2-tool-combo-kit,44350916722791,7715537780839
HGRO-04810670,Hansgrohe,Single-Hole Faucets,625.5,5.0,,125.1,21.08,hansgrohe-locarno-single-hole-faucet-110-with-pop-up-drain-1-2-gpm-in-matte-black,44350758256743,7715454058599
GVLF-442-075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,623.76,0.34,,1834.6,21.02,3-4tee-tee-316-stainless-steel-press,44353401323623,7716756652135
GVLF-473-075.050-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,623.76,0.34,,1834.6,21.02,3-4x1-2-tee-316-stainless-steel-press,44353402208359,7716757536871
WATT-0061666,Watts,Backflow Preventers,622.8,11.1,,56.1,20.99,1-4-dual-check-valve-backflow-preventer-atmospheric-vent-wye-pattern-strainer-female-npt-outlet-connection,44353487405159,7716834476135
MLWV-1509T-200,Milwaukee Valve,Check Valves,617.76,1.33,,464.5,20.82,2-swt-x-swt-bronze-check-valve-125-swp-200-wog-horizontal-swing-bronze-seat-teflon-disc,44350949130343,7715562750055
MPEX-3810300,MrPEX Systems,Manifolds (Radiant Heating),616.51,0.8,,770.6,20.78,3-loop-composite-manifold-valve-flowmeter-complete-kit,44351004278887,7715600171111
ZURN-Z6953-XL-F,Zurn,Single-Hole Faucets,615.9,5.0,,123.2,20.76,aqua-fit-camaya-series-single-post-sensor-faucet-in-chrome,44353500971111,7716846862439
WATT-0382570,Watts,Relief Valves,614.73,2.32,,265.0,20.72,1-iron-boiler-pressure-relief-valve-30-psi-expanded-outlets,44353488617575,7716835164263
VEGA-28695,Viega,Press Fittings - Gas,614.16,0.95,,646.5,20.7,3-x-3-x-1-1-4-p-p-p-tee-reducing-megapress-g,44353452179559,7716800331879
BRIZ-61374LF-C-SL,Brizo,Hot & Cold Beverage Faucets,613.54,5.0,,122.7,20.68,brizo-rook-beverage-faucet-luxe-steel,44350367891559,7715260072039
MILW-2829S-20,Milwaukee Tools,Band Saws (M18),612.42,0.73,,838.9,20.64,m18-fuel-compact-dual-trigger-band-saw-tool-only,44350915215463,7715536273511
BRIZ-63075LF-SSLHP,Brizo,Pull-Out Faucets,612.09,5.0,,122.4,20.63,brizo-odin-pull-down-faucet-with-arc-spout-less-handle-stainless,44350368612455,7715260792935
HONE-HM750APCB/U,Resideo,Dehumidifiers & Humidifiers,610.89,7.0,,87.3,20.59,advanced-electrode-humidifier-replacement-pc-board,44351313182823,7715737632871
HONE-PCVF-ECM2020-LF/U,Resideo,Variable Speed Circulators,608.53,2.19,,277.9,20.51,wet-rotor-universal-ecm-120v-circulator-lead-free,44351319670887,7715740287079
VEGA-20863,Viega,Press Fittings - Copper (CTS),606.56,0.8,,758.2,20.44,4-x-4-propress-x-flanged-300-psi-0-86-thick-copper-epdm-sealing-element-2-piece-straight-adapter-flange,44353444118631,7716792598631
TACO-SPE-1,Taco Comfort Solutions,Hot Water Recirculating Pumps,604.03,0.5,,1208.1,20.36,smartplus-e-ecm-hw-recirc-system-w-smartplug-control-composite-union-115v-fittings-needed-sold-separately,44353381400679,7716736860263
GVLF-467-150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,603.64,0.34,,1775.4,20.34,1-1-2-90-elbow-street-316-stainless-steel-press,44353401552999,7716756881511
GVLF-468-150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,603.64,0.34,,1775.4,20.34,1-1-2-90-elbow-316-stainless-steel-press,44353401716839,7716757045351
GVLF-478-075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,603.64,0.34,,1775.4,20.34,3-4-tee-female-316-stainless-steel-press,44353403420775,7716758749287
VEGA-28685,Viega,Press Fittings - Gas,602.37,0.95,,634.1,20.3,3x3x2-p-p-p-tee-reducing-megapress-g,44353452114023,7716800266343
HGRO-04447670,Hansgrohe,Pressure Balance Valve Trims,602.1,5.0,,120.4,20.29,hansgrohe-ecostat-pressure-balance-trim-s-with-diverter-in-matte-black,44350755766375,7715453534311
HGRO-15862821,Hansgrohe,Pressure Balance Valve Trims,602.1,5.0,,120.4,20.29,hansgrohe-ecostat-pressure-balance-trim-square-with-diverter-in-brushed-nickel,44350761074791,7715455271015
HGRO-74506001,Hansgrohe,Single-Hole Faucets,602.1,5.0,,120.4,20.29,hansgrohe-metropol-single-hole-faucet-110-with-loop-handle-and-pop-up-drain-1-2-gpm-in-chrome,44350772543591,7715459170407
PRIE-P-118L06,"PRIER Products, Inc.",Hot & Cold Hydrants,600.79,3.5,,171.7,20.25,p-118l-6-single-handle-hot-cold-mixing-hydrant-satin-nickel-1-2-plain-copper-ends,44351284117607,7715720495207
CASH-23161-0045,Cash Acme,Backflow Preventers,599.29,0.5,,1198.6,20.2,2-eb45-u-single-union-thread,44350388174951,7715277308007
GVLF-476-150.125-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,598.92,0.34,,1761.5,20.18,1-1-2x1-1-4-male-adapter-316-stainless-steel-press,44353403289703,7716758618215
WILK-1-600XL,Zurn Wilkins,Pressure Reducing Valves,598.05,4.59,,130.3,20.15,1-600xl-pressure-reducing-valve,44353501266023,7716847157351
MPEX-6213431,MrPEX Systems,Manifolds (Radiant Heating),596.84,0.8,,746.0,20.11,recess-mount-manifold-cabinet-un-assembled-w26-8-h27-2-31-1-d4-3-6-3,44351042551911,7715607478375
CASH-23908-0045,Cash Acme,Pressure Reducing Valves,594.16,2.4,,247.6,20.02,1-1-4-eb45-c-single-union-sweat,44350388338791,7715277471847
HLNK-20145,HeatLink,Non-Barrier Tubing,592.23,13.14,,45.1,19.96,heatlink-1-1-2-x-100-black-print-on-white-purelink-plus-uv-stabilized-pex-a-tubing,44350774018151,7715460350055
ELKA-LKSS1141A,Elkay,Drinking Fountain & Cooler Parts & Accessories,591.94,2.0,,296.0,19.95,elkay-stainless-steel-classroom-bubbler,44350691377255,7715409920103
MOEN-3667EPNL,Moen,Hand Shower Heads,591.63,5.0,,118.3,19.94,moen-4-spray-eco-performance-handheld-handshower-with-slide-bar-in-polished-nickel,44350970593383,7715575005287
MLWV-507-112,Milwaukee Valve,Check Valves,591.28,1.33,,444.6,19.93,1-1-2-fip-x-fip-bronze-check-valve-300-swp-600-wog-horizonatal-swing-bronze-seat,44350949785703,7715563307111
RHEE-RTEX-AB7-240,Rheem Manufacturing,Tank Boosters,590.67,7.0,,84.4,19.91,rheem-7-2-kw-240v-30a-rtex-water-heater-booster,44351351619687,7715758211175
MOEN-UT3291BN,Moen,Tub-Shower Trim Sets,590.53,1.0,,590.5,19.9,moen-align-m-core-3-series-1-handle-valve-trim-kit-in-brushed-nickel-valve-sold-separately,44350994808935,7715592175719
DELT-1930LF-H-AR,Delta,Hot & Cold Beverage Faucets,590.4,5.0,,118.1,19.9,delta-contemporary-round-instant-hot-water-dispenser-arctic-stainless,44350528716903,7715355033703
DELT-9113T-DST,Delta,Touchless Faucets,590.4,5.0,,118.1,19.9,delta-essa-single-handle-pull-down-kitchen-faucet-with-touch2o-chrome,44350547230823,7715362275431
DELT-T3558LF-BLWL,Delta,Wall-Mount Faucets,590.4,5.0,,118.1,19.9,delta-trinsic-single-handle-wall-mount-bathroom-faucet-trim-matte-black,44350587338855,7715377119335
MILW-MXF010-0,Milwaukee Tools,Power Supply (MX),589.41,0.73,,807.4,19.86,mx-fuel-portable-battery-extension,44350948048999,7715561832551
MILW-48-17-5060,Milwaukee Tools,Core Bits,588.86,2.0,,294.4,19.84,6-diamond-ultra-wet-core-bit,44350920458343,7715541483623
GVLF-476-150.075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,585.11,0.34,,1720.9,19.72,1-1-2x3-4-male-adapter-316-stainless-steel-press,44353403224167,7716758552679
PEXG-PG803193,PexGun,Tools (Radiant Heating),585.0,2.19,,267.1,19.71,pexgun-extension-arm,44351279890535,7715718398055
MPEX-5310106,MrPEX Systems,Wireless Controls,583.63,2.19,,266.5,19.67,6-zone-wireless-pump-relay,44351042158695,7715607117927
MPEX-3250400,MrPEX Systems,Manifolds (Radiant Heating),582.84,0.8,,728.5,19.64,4-branches-1-1-4-stainless-steel-manifold-assembly-w-flowmeter-and-ball-valve,44351003230311,7715599253607
GVLF-471-150-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,582.78,0.34,,1714.1,19.64,1-1-2-45-elbow-316-stainless-steel-press,44353402142823,7716757471335
FRAN-MAG11029-MBK,Franke,Undermount Sinks,582.24,1.0,,582.2,19.62,franke-maris-undermount-31-in-x-17-81-in-granite-single-bowl-kitchen-sink-in-matte-black,44350702059623,7715417456743
GROH-31.492000,Grohe,Semi-Pro Faucets,580.51,8.6,,67.5,19.56,single-handle-semi-pro-dual-spray-kitchen-faucet-1-75-gpm-in-grohe-chrome-groh-31-492000,44350726111335,7715432956007
HONE-SV9641M4510/U,Resideo,Gas Valves,578.72,2.3,,251.6,19.5,standard-opening-intermittent-pilot-with-comb-air-control,44351324553319,7715743662183
DELT-T24859-BL,Delta,Pressure Balance Valve Trims,577.8,1.0,,577.8,19.47,delta-trinsic-contemporary-monitor-14-series-valve-trim-with-3-setting-integrated-diverter-matte-black,44350583472231,7715375513703
MOEN-7165BL,Moen,Standard Kitchen Faucets,576.88,5.0,,115.4,19.44,moen-align-matte-black-one-handle-kitchen-faucet,44350976917607,7715578773607
NAVA-NTE11H,NAVAC,Refrigeration Tools,575.36,5.5,,104.6,19.39,hydraulic-tube-expnder-kit-1-1-8-max-od,44351182798951,7715667148903
HONE-YTHX9421R7001WW/U,Resideo,Smart Thermostats,574.1,0.7,,820.1,19.35,prestige-2-wire-iaq-kit-with-high-definition-color-touchscreen-white-front-white-sides-thermostat-with-redlink-technology-and-sensors,44351338414183,7715751460967
