ID,Command,Metafield: product.length [dimension],Metafield: product.width [dimension],Metafield: product.height [dimension]
7716796039271,UPDATE,"{""value"":5.15,""unit"":""in""}","{""value"":3.291,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716796072039,UPDATE,"{""value"":6.457,""unit"":""in""}","{""value"":3.831,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716796104807,UPDATE,"{""value"":6.87,""unit"":""in""}","{""value"":3.732,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716796137575,UPDATE,"{""value"":6.87,""unit"":""in""}","{""value"":3.858,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716796170343,UPDATE,"{""value"":6.87,""unit"":""in""}","{""value"":3.858,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716796203111,UPDATE,"{""value"":6.87,""unit"":""in""}","{""value"":4.047,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716796235879,UPDATE,"{""value"":6.87,""unit"":""in""}","{""value"":4.047,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716796301415,UPDATE,"{""value"":6.87,""unit"":""in""}","{""value"":4.539,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716796334183,UPDATE,"{""value"":7.547,""unit"":""in""}","{""value"":4.252,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716796366951,UPDATE,"{""value"":7.547,""unit"":""in""}","{""value"":4.402,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716796399719,UPDATE,"{""value"":7.547,""unit"":""in""}","{""value"":4.547,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716796432487,UPDATE,"{""value"":7.547,""unit"":""in""}","{""value"":4.547,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716796465255,UPDATE,"{""value"":7.547,""unit"":""in""}","{""value"":5.051,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716796498023,UPDATE,"{""value"":7.504,""unit"":""in""}","{""value"":5.157,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716796563559,UPDATE,"{""value"":4.528,""unit"":""in""}","{""value"":2.299,""unit"":""in""}","{""value"":1.496,""unit"":""in""}"
7716796596327,UPDATE,"{""value"":5.15,""unit"":""in""}","{""value"":2.618,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716796629095,UPDATE,"{""value"":5.15,""unit"":""in""}","{""value"":2.622,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716796661863,UPDATE,"{""value"":5.15,""unit"":""in""}","{""value"":2.622,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716796760167,UPDATE,"{""value"":6.87,""unit"":""in""}","{""value"":3.374,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716796825703,UPDATE,"{""value"":6.457,""unit"":""in""}","{""value"":3.52,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716796858471,UPDATE,"{""value"":6.457,""unit"":""in""}","{""value"":3.654,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716796891239,UPDATE,"{""value"":6.457,""unit"":""in""}","{""value"":2.992,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716796924007,UPDATE,"{""value"":2.425,""unit"":""in""}","{""value"":1.496,""unit"":""in""}","{""value"":1.496,""unit"":""in""}"
7716796989543,UPDATE,"{""value"":2.677,""unit"":""in""}","{""value"":1.78,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716797055079,UPDATE,"{""value"":4.102,""unit"":""in""}","{""value"":2.992,""unit"":""in""}","{""value"":2.756,""unit"":""in""}"
7716797120615,UPDATE,"{""value"":4.472,""unit"":""in""}","{""value"":1.772,""unit"":""in""}","{""value"":1.614,""unit"":""in""}"
7716797153383,UPDATE,"{""value"":4.988,""unit"":""in""}","{""value"":2.165,""unit"":""in""}","{""value"":1.969,""unit"":""in""}"
7716797186151,UPDATE,"{""value"":4.961,""unit"":""in""}","{""value"":2.165,""unit"":""in""}","{""value"":1.969,""unit"":""in""}"
7716797218919,UPDATE,"{""value"":5.339,""unit"":""in""}","{""value"":2.362,""unit"":""in""}","{""value"":2.165,""unit"":""in""}"
7716797251687,UPDATE,"{""value"":5.291,""unit"":""in""}","{""value"":2.362,""unit"":""in""}","{""value"":2.165,""unit"":""in""}"
7716797284455,UPDATE,"{""value"":6.48,""unit"":""in""}","{""value"":2.992,""unit"":""in""}","{""value"":2.756,""unit"":""in""}"
7716797317223,UPDATE,"{""value"":6.488,""unit"":""in""}","{""value"":2.992,""unit"":""in""}","{""value"":2.756,""unit"":""in""}"
7716797382759,UPDATE,"{""value"":6.638,""unit"":""in""}","{""value"":2.992,""unit"":""in""}","{""value"":2.756,""unit"":""in""}"
7716797415527,UPDATE,"{""value"":7.598,""unit"":""in""}","{""value"":3.701,""unit"":""in""}","{""value"":3.701,""unit"":""in""}"
7716797448295,UPDATE,"{""value"":7.35,""unit"":""in""}","{""value"":3.701,""unit"":""in""}","{""value"":3.346,""unit"":""in""}"
7716797513831,UPDATE,"{""value"":2.138,""unit"":""in""}","{""value"":1.264,""unit"":""in""}","{""value"":1.264,""unit"":""in""}"
7716797579367,UPDATE,"{""value"":2.256,""unit"":""in""}","{""value"":1.496,""unit"":""in""}","{""value"":1.496,""unit"":""in""}"
7716797644903,UPDATE,"{""value"":2.433,""unit"":""in""}","{""value"":1.78,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716797677671,UPDATE,"{""value"":2.925,""unit"":""in""}","{""value"":2.205,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716797710439,UPDATE,"{""value"":3.02,""unit"":""in""}","{""value"":2.437,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716797743207,UPDATE,"{""value"":3.02,""unit"":""in""}","{""value"":2.437,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716797808743,UPDATE,"{""value"":3.091,""unit"":""in""}","{""value"":2.894,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716797841511,UPDATE,"{""value"":3.425,""unit"":""in""}","{""value"":1.496,""unit"":""in""}","{""value"":1.496,""unit"":""in""}"
7716797874279,UPDATE,"{""value"":3.791,""unit"":""in""}","{""value"":1.78,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716797907047,UPDATE,"{""value"":3.744,""unit"":""in""}","{""value"":1.78,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716797939815,UPDATE,"{""value"":3.744,""unit"":""in""}","{""value"":1.78,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716797972583,UPDATE,"{""value"":4.374,""unit"":""in""}","{""value"":2.205,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716798005351,UPDATE,"{""value"":4.374,""unit"":""in""}","{""value"":2.205,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716798038119,UPDATE,"{""value"":4.394,""unit"":""in""}","{""value"":2.205,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716798070887,UPDATE,"{""value"":4.902,""unit"":""in""}","{""value"":2.437,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716798103655,UPDATE,"{""value"":5.268,""unit"":""in""}","{""value"":2.894,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716798136423,UPDATE,"{""value"":5.268,""unit"":""in""}","{""value"":2.894,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716798169191,UPDATE,"{""value"":5.264,""unit"":""in""}","{""value"":2.894,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716798201959,UPDATE,"{""value"":5.264,""unit"":""in""}","{""value"":2.894,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716798234727,UPDATE,"{""value"":2.815,""unit"":""in""}","{""value"":1.264,""unit"":""in""}","{""value"":1.264,""unit"":""in""}"
7716798267495,UPDATE,"{""value"":3.213,""unit"":""in""}","{""value"":1.315,""unit"":""in""}","{""value"":1.315,""unit"":""in""}"
7716798300263,UPDATE,"{""value"":3.213,""unit"":""in""}","{""value"":1.315,""unit"":""in""}","{""value"":1.315,""unit"":""in""}"
7716798333031,UPDATE,"{""value"":3.244,""unit"":""in""}","{""value"":1.492,""unit"":""in""}","{""value"":1.492,""unit"":""in""}"
7716798365799,UPDATE,"{""value"":3.244,""unit"":""in""}","{""value"":1.492,""unit"":""in""}","{""value"":1.492,""unit"":""in""}"
7716798431335,UPDATE,"{""value"":3.976,""unit"":""in""}","{""value"":1.78,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716798464103,UPDATE,"{""value"":4.134,""unit"":""in""}","{""value"":1.902,""unit"":""in""}","{""value"":1.902,""unit"":""in""}"
7716798496871,UPDATE,"{""value"":4.157,""unit"":""in""}","{""value"":1.902,""unit"":""in""}","{""value"":1.902,""unit"":""in""}"
7716798529639,UPDATE,"{""value"":4.52,""unit"":""in""}","{""value"":2.205,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716798595175,UPDATE,"{""value"":4.157,""unit"":""in""}","{""value"":1.902,""unit"":""in""}","{""value"":1.902,""unit"":""in""}"
7716798627943,UPDATE,"{""value"":4.488,""unit"":""in""}","{""value"":2.374,""unit"":""in""}","{""value"":2.374,""unit"":""in""}"
7716798660711,UPDATE,"{""value"":4.835,""unit"":""in""}","{""value"":2.374,""unit"":""in""}","{""value"":2.374,""unit"":""in""}"
7716798726247,UPDATE,"{""value"":4.819,""unit"":""in""}","{""value"":2.437,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716798759015,UPDATE,"{""value"":4.819,""unit"":""in""}","{""value"":2.437,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716798791783,UPDATE,"{""value"":3.189,""unit"":""in""}","{""value"":2.736,""unit"":""in""}","{""value"":1.264,""unit"":""in""}"
7716798824551,UPDATE,"{""value"":3.189,""unit"":""in""}","{""value"":2.736,""unit"":""in""}","{""value"":1.264,""unit"":""in""}"
7716798857319,UPDATE,"{""value"":3.543,""unit"":""in""}","{""value"":3.11,""unit"":""in""}","{""value"":1.496,""unit"":""in""}"
7716798890087,UPDATE,"{""value"":3.543,""unit"":""in""}","{""value"":3.11,""unit"":""in""}","{""value"":1.496,""unit"":""in""}"
7716798922855,UPDATE,"{""value"":4.276,""unit"":""in""}","{""value"":3.819,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716798955623,UPDATE,"{""value"":4.276,""unit"":""in""}","{""value"":3.819,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716798988391,UPDATE,"{""value"":5.138,""unit"":""in""}","{""value"":4.705,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716799021159,UPDATE,"{""value"":5.138,""unit"":""in""}","{""value"":4.705,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716799053927,UPDATE,"{""value"":5.433,""unit"":""in""}","{""value"":5.118,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716799086695,UPDATE,"{""value"":5.433,""unit"":""in""}","{""value"":5.118,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716799119463,UPDATE,"{""value"":6.528,""unit"":""in""}","{""value"":6.043,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716799152231,UPDATE,"{""value"":6.528,""unit"":""in""}","{""value"":6.043,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716799184999,UPDATE,"{""value"":3.323,""unit"":""in""}","{""value"":2.28,""unit"":""in""}","{""value"":1.264,""unit"":""in""}"
7716799217767,UPDATE,"{""value"":3.701,""unit"":""in""}","{""value"":2.583,""unit"":""in""}","{""value"":1.496,""unit"":""in""}"
7716799250535,UPDATE,"{""value"":4.409,""unit"":""in""}","{""value"":3.094,""unit"":""in""}","{""value"":1.78,""unit"":""in""}"
7716799283303,UPDATE,"{""value"":5.461,""unit"":""in""}","{""value"":3.768,""unit"":""in""}","{""value"":2.205,""unit"":""in""}"
7716799316071,UPDATE,"{""value"":5.795,""unit"":""in""}","{""value"":4.024,""unit"":""in""}","{""value"":2.437,""unit"":""in""}"
7716799348839,UPDATE,"{""value"":6.622,""unit"":""in""}","{""value"":4.78,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716799381607,UPDATE,"{""value"":23.898,""unit"":""in""}","{""value"":15.551,""unit"":""in""}","{""value"":7.008,""unit"":""in""}"
7716799447143,UPDATE,"{""value"":1.693,""unit"":""in""}","{""value"":1.693,""unit"":""in""}","{""value"":1.654,""unit"":""in""}"
7716799512679,UPDATE,"{""value"":1.693,""unit"":""in""}","{""value"":1.693,""unit"":""in""}","{""value"":1.654,""unit"":""in""}"
7716799545447,UPDATE,"{""value"":8.941,""unit"":""in""}","{""value"":4.087,""unit"":""in""}","{""value"":2.315,""unit"":""in""}"
7716799578215,UPDATE,"{""value"":11.858,""unit"":""in""}","{""value"":5.146,""unit"":""in""}","{""value"":3.079,""unit"":""in""}"
7716799643751,UPDATE,"{""value"":12.618,""unit"":""in""}","{""value"":5.724,""unit"":""in""}","{""value"":3.606,""unit"":""in""}"
7716799676519,UPDATE,"{""value"":7.717,""unit"":""in""}","{""value"":7.717,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716799709287,UPDATE,"{""value"":9.177,""unit"":""in""}","{""value"":9.177,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716799742055,UPDATE,"{""value"":11.311,""unit"":""in""}","{""value"":11.311,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716799774823,UPDATE,"{""value"":7.835,""unit"":""in""}","{""value"":7.382,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716799807591,UPDATE,"{""value"":8.902,""unit"":""in""}","{""value"":8.839,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716799840359,UPDATE,"{""value"":11.425,""unit"":""in""}","{""value"":11.035,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716799873127,UPDATE,"{""value"":7.882,""unit"":""in""}","{""value"":5.744,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716799905895,UPDATE,"{""value"":9.22,""unit"":""in""}","{""value"":6.756,""unit"":""in""}","{""value"":4.181,""unit"":""in""}"
7716799938663,UPDATE,"{""value"":11.909,""unit"":""in""}","{""value"":8.583,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716799971431,UPDATE,"{""value"":7.689,""unit"":""in""}","{""value"":5.555,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716800004199,UPDATE,"{""value"":8.827,""unit"":""in""}","{""value"":6.358,""unit"":""in""}","{""value"":4.181,""unit"":""in""}"
7716800036967,UPDATE,"{""value"":11.449,""unit"":""in""}","{""value"":8.122,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716800069735,UPDATE,"{""value"":7.953,""unit"":""in""}","{""value"":5.866,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716800102503,UPDATE,"{""value"":9.764,""unit"":""in""}","{""value"":6.913,""unit"":""in""}","{""value"":4.181,""unit"":""in""}"
7716800135271,UPDATE,"{""value"":12.795,""unit"":""in""}","{""value"":8.854,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716800168039,UPDATE,"{""value"":7.087,""unit"":""in""}","{""value"":5.787,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716800233575,UPDATE,"{""value"":7.953,""unit"":""in""}","{""value"":5.866,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716800266343,UPDATE,"{""value"":8.819,""unit"":""in""}","{""value"":6.862,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716800299111,UPDATE,"{""value"":8.268,""unit"":""in""}","{""value"":6.799,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716800331879,UPDATE,"{""value"":8.071,""unit"":""in""}","{""value"":6.724,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716800364647,UPDATE,"{""value"":10.709,""unit"":""in""}","{""value"":7.457,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716800397415,UPDATE,"{""value"":11.614,""unit"":""in""}","{""value"":7.988,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716800462951,UPDATE,"{""value"":5.197,""unit"":""in""}","{""value"":4.181,""unit"":""in""}","{""value"":4.181,""unit"":""in""}"
7716800495719,UPDATE,"{""value"":6.181,""unit"":""in""}","{""value"":5.193,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716800528487,UPDATE,"{""value"":3.843,""unit"":""in""}","{""value"":3.543,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716800561255,UPDATE,"{""value"":4.488,""unit"":""in""}","{""value"":4.181,""unit"":""in""}","{""value"":4.181,""unit"":""in""}"
7716800594023,UPDATE,"{""value"":5.394,""unit"":""in""}","{""value"":5.193,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716800626791,UPDATE,"{""value"":4.921,""unit"":""in""}","{""value"":3.543,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716800659559,UPDATE,"{""value"":7.874,""unit"":""in""}","{""value"":5.193,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716800692327,UPDATE,"{""value"":4.921,""unit"":""in""}","{""value"":3.543,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716800725095,UPDATE,"{""value"":5.984,""unit"":""in""}","{""value"":4.177,""unit"":""in""}","{""value"":4.177,""unit"":""in""}"
7716800757863,UPDATE,"{""value"":7.913,""unit"":""in""}","{""value"":5.193,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716800790631,UPDATE,"{""value"":4.811,""unit"":""in""}","{""value"":2.874,""unit"":""in""}","{""value"":2.874,""unit"":""in""}"
7716800823399,UPDATE,"{""value"":5.189,""unit"":""in""}","{""value"":2.874,""unit"":""in""}","{""value"":2.874,""unit"":""in""}"
7716800856167,UPDATE,"{""value"":5.165,""unit"":""in""}","{""value"":2.874,""unit"":""in""}","{""value"":2.874,""unit"":""in""}"
7716800888935,UPDATE,"{""value"":4.961,""unit"":""in""}","{""value"":2.894,""unit"":""in""}","{""value"":2.894,""unit"":""in""}"
7716800921703,UPDATE,"{""value"":5.976,""unit"":""in""}","{""value"":3.5,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7716800954471,UPDATE,"{""value"":5.953,""unit"":""in""}","{""value"":3.5,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7716801085543,UPDATE,"{""value"":5.709,""unit"":""in""}","{""value"":3.5,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7716801118311,UPDATE,"{""value"":5.535,""unit"":""in""}","{""value"":3.5,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7716801151079,UPDATE,"{""value"":7.465,""unit"":""in""}","{""value"":5.193,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716801216615,UPDATE,"{""value"":7.059,""unit"":""in""}","{""value"":5.193,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716801249383,UPDATE,"{""value"":7.331,""unit"":""in""}","{""value"":5.193,""unit"":""in""}","{""value"":5.193,""unit"":""in""}"
7716801282151,UPDATE,"{""value"":3.543,""unit"":""in""}","{""value"":3.543,""unit"":""in""}","{""value"":3.268,""unit"":""in""}"
7716801314919,UPDATE,"{""value"":4.181,""unit"":""in""}","{""value"":4.181,""unit"":""in""}","{""value"":3.78,""unit"":""in""}"
7716801347687,UPDATE,"{""value"":5.193,""unit"":""in""}","{""value"":5.193,""unit"":""in""}","{""value"":4.646,""unit"":""in""}"
7716801380455,UPDATE,"{""value"":7.126,""unit"":""in""}","{""value"":7.126,""unit"":""in""}","{""value"":3.472,""unit"":""in""}"
7716801413223,UPDATE,"{""value"":7.717,""unit"":""in""}","{""value"":7.717,""unit"":""in""}","{""value"":4.087,""unit"":""in""}"
7716801445991,UPDATE,"{""value"":9.055,""unit"":""in""}","{""value"":9.055,""unit"":""in""}","{""value"":4.953,""unit"":""in""}"
7716801478759,UPDATE,"{""value"":7.087,""unit"":""in""}","{""value"":5.709,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716801511527,UPDATE,"{""value"":6.299,""unit"":""in""}","{""value"":5.197,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716801544295,UPDATE,"{""value"":5.236,""unit"":""in""}","{""value"":2.638,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716801577063,UPDATE,"{""value"":5.591,""unit"":""in""}","{""value"":2.874,""unit"":""in""}","{""value"":1.535,""unit"":""in""}"
7716801609831,UPDATE,"{""value"":6.339,""unit"":""in""}","{""value"":3.386,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716801642599,UPDATE,"{""value"":7.598,""unit"":""in""}","{""value"":3.858,""unit"":""in""}","{""value"":2.283,""unit"":""in""}"
7716801675367,UPDATE,"{""value"":8.031,""unit"":""in""}","{""value"":4.409,""unit"":""in""}","{""value"":2.717,""unit"":""in""}"
7716801708135,UPDATE,"{""value"":8.74,""unit"":""in""}","{""value"":5,""unit"":""in""}","{""value"":3.307,""unit"":""in""}"
7716801740903,UPDATE,"{""value"":3.819,""unit"":""in""}","{""value"":2.638,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716801773671,UPDATE,"{""value"":4.173,""unit"":""in""}","{""value"":2.874,""unit"":""in""}","{""value"":1.535,""unit"":""in""}"
7716801806439,UPDATE,"{""value"":5,""unit"":""in""}","{""value"":3.386,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716801839207,UPDATE,"{""value"":5.669,""unit"":""in""}","{""value"":3.858,""unit"":""in""}","{""value"":2.283,""unit"":""in""}"
7716801871975,UPDATE,"{""value"":6.063,""unit"":""in""}","{""value"":4.409,""unit"":""in""}","{""value"":2.717,""unit"":""in""}"
7716801904743,UPDATE,"{""value"":6.772,""unit"":""in""}","{""value"":5,""unit"":""in""}","{""value"":3.307,""unit"":""in""}"
7716801937511,UPDATE,"{""value"":4.449,""unit"":""in""}","{""value"":2.638,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716801970279,UPDATE,"{""value"":4.646,""unit"":""in""}","{""value"":2.874,""unit"":""in""}","{""value"":1.535,""unit"":""in""}"
7716802003047,UPDATE,"{""value"":5.709,""unit"":""in""}","{""value"":3.386,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716802035815,UPDATE,"{""value"":6.378,""unit"":""in""}","{""value"":3.858,""unit"":""in""}","{""value"":2.283,""unit"":""in""}"
7716802068583,UPDATE,"{""value"":6.693,""unit"":""in""}","{""value"":4.409,""unit"":""in""}","{""value"":2.717,""unit"":""in""}"
7716802101351,UPDATE,"{""value"":7.283,""unit"":""in""}","{""value"":5,""unit"":""in""}","{""value"":3.307,""unit"":""in""}"
7716802134119,UPDATE,"{""value"":6.614,""unit"":""in""}","{""value"":2.874,""unit"":""in""}","{""value"":1.614,""unit"":""in""}"
7716802166887,UPDATE,"{""value"":7.008,""unit"":""in""}","{""value"":3.189,""unit"":""in""}","{""value"":1.969,""unit"":""in""}"
7716802199655,UPDATE,"{""value"":9.488,""unit"":""in""}","{""value"":4.213,""unit"":""in""}","{""value"":2.756,""unit"":""in""}"
7716802232423,UPDATE,"{""value"":9.646,""unit"":""in""}","{""value"":4.528,""unit"":""in""}","{""value"":2.756,""unit"":""in""}"
7716802265191,UPDATE,"{""value"":10.906,""unit"":""in""}","{""value"":5,""unit"":""in""}","{""value"":3.386,""unit"":""in""}"
7716802297959,UPDATE,"{""value"":23.5,""unit"":""in""}","{""value"":23.5,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7716802330727,UPDATE,"{""value"":26.5,""unit"":""in""}","{""value"":26.5,""unit"":""in""}","{""value"":6.5,""unit"":""in""}"
7716802363495,UPDATE,"{""value"":29,""unit"":""in""}","{""value"":29,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7716802396263,UPDATE,"{""value"":30.5,""unit"":""in""}","{""value"":30.5,""unit"":""in""}","{""value"":6,""unit"":""in""}"
7716802527335,UPDATE,"{""value"":23.5,""unit"":""in""}","{""value"":23.5,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7716802560103,UPDATE,"{""value"":26.5,""unit"":""in""}","{""value"":26.5,""unit"":""in""}","{""value"":6.5,""unit"":""in""}"
7716802592871,UPDATE,"{""value"":32.5,""unit"":""in""}","{""value"":32.5,""unit"":""in""}","{""value"":7.5,""unit"":""in""}"
7716802625639,UPDATE,"{""value"":29,""unit"":""in""}","{""value"":29,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7716802658407,UPDATE,"{""value"":32.5,""unit"":""in""}","{""value"":32.5,""unit"":""in""}","{""value"":7.5,""unit"":""in""}"
7716802723943,UPDATE,"{""value"":23.5,""unit"":""in""}","{""value"":23.5,""unit"":""in""}","{""value"":3.5,""unit"":""in""}"
7716802789479,UPDATE,"{""value"":26.5,""unit"":""in""}","{""value"":26.5,""unit"":""in""}","{""value"":6.5,""unit"":""in""}"
7716802855015,UPDATE,"{""value"":32.5,""unit"":""in""}","{""value"":32.5,""unit"":""in""}","{""value"":7.5,""unit"":""in""}"
7716802920551,UPDATE,"{""value"":29,""unit"":""in""}","{""value"":29,""unit"":""in""}","{""value"":4,""unit"":""in""}"
7716802986087,UPDATE,"{""value"":32.5,""unit"":""in""}","{""value"":32.5,""unit"":""in""}","{""value"":7.5,""unit"":""in""}"
7716803018855,UPDATE,"{""value"":30.5,""unit"":""in""}","{""value"":30.5,""unit"":""in""}","{""value"":6,""unit"":""in""}"
7716803084391,UPDATE,"{""value"":26.5,""unit"":""in""}","{""value"":26.5,""unit"":""in""}","{""value"":6.5,""unit"":""in""}"
7716803149927,UPDATE,"{""value"":23.5,""unit"":""in""}","{""value"":23.5,""unit"":""in""}","{""value"":1,""unit"":""in""}"
7716803215463,UPDATE,"{""value"":29,""unit"":""in""}","{""value"":29,""unit"":""in""}","{""value"":1.5,""unit"":""in""}"
7716803280999,UPDATE,"{""value"":30.5,""unit"":""in""}","{""value"":30.5,""unit"":""in""}","{""value"":2,""unit"":""in""}"
7716803346535,UPDATE,"{""value"":23.5,""unit"":""in""}","{""value"":23.5,""unit"":""in""}","{""value"":1,""unit"":""in""}"
7716803412071,UPDATE,"{""value"":29,""unit"":""in""}","{""value"":29,""unit"":""in""}","{""value"":1.5,""unit"":""in""}"
7716803477607,UPDATE,"{""value"":23.5,""unit"":""in""}","{""value"":23.5,""unit"":""in""}","{""value"":1,""unit"":""in""}"
7716803510375,UPDATE,"{""value"":29,""unit"":""in""}","{""value"":29,""unit"":""in""}","{""value"":1.5,""unit"":""in""}"
7716803575911,UPDATE,"{""value"":30.5,""unit"":""in""}","{""value"":30.5,""unit"":""in""}","{""value"":2,""unit"":""in""}"
7716803641447,UPDATE,"{""value"":30.5,""unit"":""in""}","{""value"":30.5,""unit"":""in""}","{""value"":2,""unit"":""in""}"
7716803772519,UPDATE,"{""value"":28,""unit"":""in""}","{""value"":28,""unit"":""in""}","{""value"":1.5,""unit"":""in""}"
7716803903591,UPDATE,"{""value"":0.86,""unit"":""in""}","{""value"":1.27,""unit"":""in""}","{""value"":1.43,""unit"":""in""}"
7716803936359,UPDATE,"{""value"":2.13,""unit"":""in""}","{""value"":1.212,""unit"":""in""}","{""value"":1.212,""unit"":""in""}"
7716803969127,UPDATE,"{""value"":1.49,""unit"":""in""}","{""value"":1.49,""unit"":""in""}","{""value"":0.675,""unit"":""in""}"
7716804001895,UPDATE,"{""value"":1.71,""unit"":""in""}","{""value"":1.71,""unit"":""in""}","{""value"":0.926,""unit"":""in""}"
7716804034663,UPDATE,"{""value"":2,""unit"":""in""}","{""value"":2,""unit"":""in""}","{""value"":0.95,""unit"":""in""}"
